HedgeDt,Product_Detail,Indicator,Budget,Part,Cap,Floor,Spec_Rate,Spread,Asset_Charge,Multiplier
1/1/2024,IUL14NY,INXSPC,0.0468,1,9.9999,0,0.065,0,0,0
1/1/2024,IUL14BNY,INDEX,0.0441,1,0.0775,0,0,0,0,0
1/1/2024,IUL14BNY,INX150,0.0246,1,0.0575,0.015,0,0,0,0
1/1/2024,IUL14BNY,INXFEE,0.0349,1,9.9999,0,0,0.087,0,0
1/1/2024,IUL14BNY,INXSPC,0.041,1,9.9999,0,0.057,0,0,0
2/1/2024,IUL08,INDEX,0.0517,1,0.0975,0,0,0,0,0
2/1/2024,IUL14,INDEX,0.0517,1,0.0975,0,0,0,0,0
2/1/2024,IUL14,INX150,0.037,1,0.085,0.015,0,0,0,0
2/1/2024,IUL14,INXFEE,0.0346,1,9.9999,0,0,0.08,0,0
2/1/2024,IUL14,INXSPC,0.0537,1,9.9999,0,0.075,0,0,0
2/1/2024,IUL14B,INDEX,0.041,1,0.0725,0,0,0,0,0
2/1/2024,IUL14B,INX150,0.0254,1,0.06,0.015,0,0,0,0
2/1/2024,IUL14B,INXFEE,0.0303,1,9.9999,0,0,0.09,0,0
2/1/2024,IUL14B,INXSPC,0.0429,1,9.9999,0,0.06,0,0,0
2/1/2024,IUL19,INDEX,0.0517,1,0.0975,0,0,0,0,0
2/1/2024,IUL19,INXFEE,0.0346,1,9.9999,0,0,0.08,0,0
2/1/2024,IUL19,INXHIM,0.0593,1,0.12,0,0,0,0.0415,0.6
2/1/2024,IUL19,INXLOM,0.0593,1,0.12,0,0,0,0.0215,0.24
2/1/2024,IUL21,MARPRT,0.0224,2.4,9.9999,0,0,0,0,0
2/1/2024,IUL21,NASIDX,0.053,1,0.1025,0,0,0,0,0
2/1/2024,IUL21,INDEX,0.0536,1,0.1025,0,0,0,0,0
2/1/2024,IUL21,INXFEE,0.0346,1,9.9999,0,0,0.08,0,0
2/1/2024,IUL21,INXHIM,0.0593,1,0.12,0,0,0,0.0415,0.6
2/1/2024,IUL21,INXLOM,0.0593,1,0.12,0,0,0,0.0215,0.24
2/1/2024,IUL23,MARPRT,0.0224,2.4,9.9999,0,0,0,0,0
2/1/2024,IUL23,NASIDX,0.052,1,0.1,0,0,0,0,0
2/1/2024,IUL23,INDEX,0.0527,1,0.1,0,0,0,0,0
2/1/2024,IUL23,INXFEE,0.0346,1,9.9999,0,0,0.08,0,0
2/1/2024,IUL23,INXHIM,0.0593,1,0.12,0,0,0,0.0415,0.6
2/1/2024,IUL23,INXLOM,0.0593,1,0.12,0,0,0,0.0215,0.24
2/1/2024,GIUL21,INDEX,0.0497,1,0.0925,0,0,0,0,0
2/1/2024,GIUL21,INXFEE,0.0303,1,9.9999,0,0,0.09,0,0
2/1/2024,GIUL21,MARPRT,0.0224,2.2,9.9999,0,0,0,0,0
2/1/2024,GIUL21,NASIDX,0.0488,1,0.0925,0,0,0,0,0
2/1/2024,IUL14NY,INDEX,0.0466,1,0.085,0,0,0,0,0
2/1/2024,IUL14NY,INX150,0.0303,1,0.07,0.015,0,0,0,0
2/1/2024,IUL14NY,INXFEE,0.0357,1,9.9999,0,0,0.0775,0,0
2/1/2024,IUL14NY,INXSPC,0.0465,1,9.9999,0,0.065,0,0,0
2/1/2024,IUL14BNY,INDEX,0.0433,1,0.0775,0,0,0,0,0
2/1/2024,IUL14BNY,INX150,0.0242,1,0.0575,0.015,0,0,0,0
2/1/2024,IUL14BNY,INXFEE,0.0315,1,9.9999,0,0,0.087,0,0
2/1/2024,IUL14BNY,INXSPC,0.0408,1,9.9999,0,0.057,0,0,0
3/1/2024,IUL08,INDEX,0.0522,1,0.0975,0,0,0,0,0
3/1/2024,IUL14,INDEX,0.0522,1,0.0975,0,0,0,0,0
3/1/2024,IUL14,INX150,0.0374,1,0.085,0.015,0,0,0,0
3/1/2024,IUL14,INXFEE,0.0376,1,9.9999,0,0,0.08,0,0
3/1/2024,IUL14,INXSPC,0.0544,1,9.9999,0,0.075,0,0,0
3/1/2024,IUL14B,INDEX,0.0413,1,0.0725,0,0,0,0,0
3/1/2024,IUL14B,INX150,0.0256,1,0.06,0.015,0,0,0,0
3/1/2024,IUL14B,INXFEE,0.0333,1,9.9999,0,0,0.09,0,0
3/1/2024,IUL14B,INXSPC,0.0435,1,9.9999,0,0.06,0,0,0
3/1/2024,IUL19,INDEX,0.0522,1,0.0975,0,0,0,0,0
3/1/2024,IUL19,INXFEE,0.0376,1,9.9999,0,0,0.08,0,0
3/1/2024,IUL19,INXHIM,0.06,1,0.12,0,0,0,0.0415,0.6
3/1/2024,IUL19,INXLOM,0.06,1,0.12,0,0,0,0.0215,0.24
3/1/2024,IUL21,MARPRT,0.0227,2.4,9.9999,0,0,0,0,0
3/1/2024,IUL21,NASIDX,0.0496,1,0.1025,0,0,0,0,0
3/1/2024,IUL21,INDEX,0.0541,1,0.1025,0,0,0,0,0
3/1/2024,IUL21,INXFEE,0.0376,1,9.9999,0,0,0.08,0,0
3/1/2024,IUL21,INXHIM,0.06,1,0.12,0,0,0,0.0415,0.6
3/1/2024,IUL21,INXLOM,0.06,1,0.12,0,0,0,0.0215,0.24
3/1/2024,IUL23,MARPRT,0.0227,2.4,9.9999,0,0,0,0,0
3/1/2024,IUL23,NASIDX,0.0486,1,0.1,0,0,0,0,0
3/1/2024,IUL23,INDEX,0.0532,1,0.1,0,0,0,0,0
3/1/2024,IUL23,INXFEE,0.0376,1,9.9999,0,0,0.08,0,0
3/1/2024,IUL23,INXHIM,0.06,1,0.12,0,0,0,0.0415,0.6
3/1/2024,IUL23,INXLOM,0.06,1,0.12,0,0,0,0.0215,0.24
3/1/2024,GIUL21,INDEX,0.0502,1,0.0925,0,0,0,0,0
3/1/2024,GIUL21,INXFEE,0.0333,1,9.9999,0,0,0.09,0,0
3/1/2024,GIUL21,MARPRT,0.0227,2.2,9.9999,0,0,0,0,0
3/1/2024,GIUL21,NASIDX,0.0456,1,0.0925,0,0,0,0,0
3/1/2024,IUL14NY,INDEX,0.047,1,0.085,0,0,0,0,0
3/1/2024,IUL14NY,INX150,0.0305,1,0.07,0.015,0,0,0,0
3/1/2024,IUL14NY,INXFEE,0.0388,1,9.9999,0,0,0.0775,0,0
3/1/2024,IUL14NY,INXSPC,0.0471,1,9.9999,0,0.065,0,0,0
3/1/2024,IUL14BNY,INDEX,0.0436,1,0.0775,0,0,0,0,0
3/1/2024,IUL14BNY,INX150,0.0244,1,0.0575,0.015,0,0,0,0
3/1/2024,IUL14BNY,INXFEE,0.0346,1,9.9999,0,0,0.087,0,0
3/1/2024,IUL14BNY,INXSPC,0.0413,1,9.9999,0,0.057,0,0,0
4/1/2024,IUL08,INDEX,0.0513,1,0.0975,0,0,0,0,0
4/1/2024,IUL14,INDEX,0.0513,1,0.0975,0,0,0,0,0
4/1/2024,IUL14,INX150,0.0367,1,0.085,0.015,0,0,0,0
4/1/2024,IUL14,INXFEE,0.0394,1,9.9999,0,0,0.08,0,0
4/1/2024,IUL14,INXSPC,0.0543,1,9.9999,0,0.075,0,0,0
4/1/2024,IUL14B,INDEX,0.0406,1,0.0725,0,0,0,0,0
4/1/2024,IUL14B,INX150,0.0252,1,0.06,0.015,0,0,0,0
4/1/2024,IUL14B,INXFEE,0.0351,1,9.9999,0,0,0.09,0,0
4/1/2024,IUL14B,INXSPC,0.0435,1,9.9999,0,0.06,0,0,0
4/1/2024,IUL19,INDEX,0.0513,1,0.0975,0,0,0,0,0
4/1/2024,IUL19,INXFEE,0.0394,1,9.9999,0,0,0.08,0,0
4/1/2024,IUL19,INXHIM,0.059,1,0.12,0,0,0,0.0415,0.6
4/1/2024,IUL19,INXLOM,0.059,1,0.12,0,0,0,0.0215,0.24
4/1/2024,IUL21,MARPRT,0.0227,2.4,9.9999,0,0,0,0,0
4/1/2024,IUL21,NASIDX,0.052,1,0.1025,0,0,0,0,0
4/1/2024,IUL21,INDEX,0.0532,1,0.1025,0,0,0,0,0
4/1/2024,IUL21,INXFEE,0.0394,1,9.9999,0,0,0.08,0,0
4/1/2024,IUL21,INXHIM,0.059,1,0.12,0,0,0,0.0415,0.6
4/1/2024,IUL21,INXLOM,0.059,1,0.12,0,0,0,0.0215,0.24
4/1/2024,IUL23,MARPRT,0.0227,2.4,9.9999,0,0,0,0,0
4/1/2024,IUL23,NASIDX,0.051,1,0.1,0,0,0,0,0
4/1/2024,IUL23,INDEX,0.0523,1,0.1,0,0,0,0,0
4/1/2024,IUL23,INXFEE,0.0394,1,9.9999,0,0,0.08,0,0
4/1/2024,IUL23,INXHIM,0.059,1,0.12,0,0,0,0.0415,0.6
4/1/2024,IUL23,INXLOM,0.059,1,0.12,0,0,0,0.0215,0.24
4/1/2024,GIUL21,INDEX,0.0493,1,0.0925,0,0,0,0,0
4/1/2024,GIUL21,INXFEE,0.0351,1,9.9999,0,0,0.09,0,0
4/1/2024,GIUL21,MARPRT,0.0227,2.2,9.9999,0,0,0,0,0
4/1/2024,GIUL21,NASIDX,0.0479,1,0.0925,0,0,0,0,0
4/1/2024,IUL14NY,INDEX,0.047,1,0.085,0,0,0,0,0
4/1/2024,IUL14NY,INX150,0.0305,1,0.07,0.015,0,0,0,0
4/1/2024,IUL14NY,INXFEE,0.0388,1,9.9999,0,0,0.0775,0,0
4/1/2024,IUL14NY,INXSPC,0.0471,1,9.9999,0,0.065,0,0,0
4/1/2024,IUL14BNY,INDEX,0.0436,1,0.0775,0,0,0,0,0
4/1/2024,IUL14BNY,INX150,0.0244,1,0.0575,0.015,0,0,0,0
4/1/2024,IUL14BNY,INXFEE,0.0346,1,9.9999,0,0,0.087,0,0
4/1/2024,IUL14BNY,INXSPC,0.0413,1,9.9999,0,0.057,0,0,0
5/1/2024,IUL08,INDEX,0.0519,1,0.0975,0,0,0,0,0
5/1/2024,IUL14,INDEX,0.0519,1,0.0975,0,0,0,0,0
5/1/2024,IUL14,INX150,0.0371,1,0.085,0.015,0,0,0,0
5/1/2024,IUL14,INXFEE,0.0428,1,9.9999,0,0,0.08,0,0
5/1/2024,IUL14,INXSPC,0.0539,1,9.9999,0,0.075,0,0,0
5/1/2024,IUL14B,INDEX,0.0409,1,0.0725,0,0,0,0,0
5/1/2024,IUL14B,INX150,0.0254,1,0.06,0.015,0,0,0,0
5/1/2024,IUL14B,INXFEE,0.0384,1,9.9999,0,0,0.09,0,0
5/1/2024,IUL14B,INXSPC,0.0431,1,9.9999,0,0.06,0,0,0
5/1/2024,IUL19,INDEX,0.0519,1,0.0975,0,0,0,0,0
5/1/2024,IUL19,INXFEE,0.0428,1,9.9999,0,0,0.08,0,0
5/1/2024,IUL19,INXHIM,0.06,1,0.12,0,0,0,0.0415,0.6
5/1/2024,IUL19,INXLOM,0.06,1,0.12,0,0,0,0.0215,0.24
5/1/2024,IUL21,MARPRT,0.0225,2.4,9.9999,0,0,0,0,0
5/1/2024,IUL21,NASIDX,0.0533,1,0.1025,0,0,0,0,0
5/1/2024,IUL21,INDEX,0.0548,1,0.1025,0,0,0,0,0
5/1/2024,IUL21,INXFEE,0.0428,1,9.9999,0,0,0.08,0,0
5/1/2024,IUL21,INXHIM,0.06,1,0.12,0,0,0,0.0415,0.6
5/1/2024,IUL21,INXLOM,0.06,1,0.12,0,0,0,0.0215,0.24
5/1/2024,IUL23,MARPRT,0.0225,2.4,9.9999,0,0,0,0,0
5/1/2024,IUL23,NASIDX,0.0533,1,0.1,0,0,0,0,0
5/1/2024,IUL23,INDEX,0.0548,1,0.1,0,0,0,0,0
5/1/2024,IUL23,INXFEE,0.0428,1,9.9999,0,0,0.08,0,0
5/1/2024,IUL23,INXHIM,0.06,1,0.12,0,0,0,0.0415,0.6
5/1/2024,IUL23,INXLOM,0.06,1,0.12,0,0,0,0.0215,0.24
5/1/2024,GIUL21,INDEX,0.0498,1,0.0925,0,0,0,0,0
5/1/2024,GIUL21,INXFEE,0.0384,1,9.9999,0,0,0.09,0,0
5/1/2024,GIUL21,MARPRT,0.0225,2.2,9.9999,0,0,0,0,0
5/1/2024,GIUL21,NASIDX,0.0481,1,0.0925,0,0,0,0,0
5/1/2024,IUL14NY,INDEX,0.047,1,0.085,0,0,0,0,0
5/1/2024,IUL14NY,INX150,0.0305,1,0.07,0.015,0,0,0,0
5/1/2024,IUL14NY,INXFEE,0.0388,1,9.9999,0,0,0.0775,0,0
5/1/2024,IUL14NY,INXSPC,0.0471,1,9.9999,0,0.065,0,0,0
5/1/2024,IUL14BNY,INDEX,0.0436,1,0.0775,0,0,0,0,0
5/1/2024,IUL14BNY,INX150,0.0244,1,0.0575,0.015,0,0,0,0
5/1/2024,IUL14BNY,INXFEE,0.0346,1,9.9999,0,0,0.087,0,0
5/1/2024,IUL14BNY,INXSPC,0.0413,1,9.9999,0,0.057,0,0,0
6/1/2024,IUL08,INDEX,0.051,1,0.0975,0,0,0,0,0
6/1/2024,IUL14,INDEX,0.051,1,0.0975,0,0,0,0,0
6/1/2024,IUL14,INX150,0.0365,1,0.085,0.015,0,0,0,0
6/1/2024,IUL14,INXFEE,0.036,1,9.9999,0,0,0.08,0,0
6/1/2024,IUL14,INXSPC,0.0553,1,9.9999,0,0.075,0,0,0
6/1/2024,IUL14B,INDEX,0.0404,1,0.0725,0,0,0,0,0
6/1/2024,IUL14B,INX150,0.0251,1,0.06,0.015,0,0,0,0
6/1/2024,IUL14B,INXFEE,0.0318,1,9.9999,0,0,0.09,0,0
6/1/2024,IUL14B,INXSPC,0.0442,1,9.9999,0,0.06,0,0,0
6/1/2024,IUL19,INDEX,0.051,1,0.0975,0,0,0,0,0
6/1/2024,IUL19,INXFEE,0.036,1,9.9999,0,0,0.08,0,0
6/1/2024,IUL19,INXHIM,0.0585,1,0.12,0,0,0,0.0415,0.6
6/1/2024,IUL19,INXLOM,0.0585,1,0.12,0,0,0,0.0215,0.24
6/1/2024,IUL21,MARPRT,0.0225,2.4,9.9999,0,0,0,0,0
6/1/2024,IUL21,NASIDX,0.0514,1,0.1025,0,0,0,0,0
6/1/2024,IUL21,INDEX,0.0528,1,0.1025,0,0,0,0,0
6/1/2024,IUL21,INXFEE,0.036,1,9.9999,0,0,0.08,0,0
6/1/2024,IUL21,INXHIM,0.0585,1,0.12,0,0,0,0.0415,0.6
6/1/2024,IUL21,INXLOM,0.0585,1,0.12,0,0,0,0.0215,0.24
6/1/2024,IUL23,MARPRT,0.0225,2.4,9.9999,0,0,0,0,0
6/1/2024,IUL23,NASIDX,0.0504,1,0.1,0,0,0,0,0
6/1/2024,IUL23,INDEX,0.0519,1,0.1,0,0,0,0,0
6/1/2024,IUL23,INXFEE,0.036,1,9.9999,0,0,0.08,0,0
6/1/2024,IUL23,INXHIM,0.0585,1,0.12,0,0,0,0.0415,0.6
6/1/2024,IUL23,INXLOM,0.0585,1,0.12,0,0,0,0.0215,0.24
6/1/2024,GIUL21,INDEX,0.049,1,0.0925,0,0,0,0,0
6/1/2024,GIUL21,INXFEE,0.0318,1,9.9999,0,0,0.09,0,0
6/1/2024,GIUL21,MARPRT,0.0225,2.2,9.9999,0,0,0,0,0
6/1/2024,GIUL21,NASIDX,0.0474,1,0.0925,0,0,0,0,0
6/1/2024,IUL14NY,INDEX,0.047,1,0.085,0,0,0,0,0
6/1/2024,IUL14NY,INX150,0.0305,1,0.07,0.015,0,0,0,0
6/1/2024,IUL14NY,INXFEE,0.0388,1,9.9999,0,0,0.0775,0,0
6/1/2024,IUL14NY,INXSPC,0.0471,1,9.9999,0,0.065,0,0,0
6/1/2024,IUL14BNY,INDEX,0.0436,1,0.0775,0,0,0,0,0
6/1/2024,IUL14BNY,INX150,0.0244,1,0.0575,0.015,0,0,0,0
6/1/2024,IUL14BNY,INXFEE,0.0346,1,9.9999,0,0,0.087,0,0
6/1/2024,IUL14BNY,INXSPC,0.0413,1,9.9999,0,0.057,0,0,0
7/1/2024,IUL08,INDEX,0.0515,1,0.0975,0,0,0,0,0
7/1/2024,IUL14,INDEX,0.0515,1,0.0975,0,0,0,0,0
7/1/2024,IUL14,INX150,0.0369,1,0.085,0.015,0,0,0,0
7/1/2024,IUL14,INXFEE,0.0354,1,9.9999,0,0,0.08,0,0
7/1/2024,IUL14,INXSPC,0.0551,1,9.9999,0,0.075,0,0,0
7/1/2024,IUL14B,INDEX,0.0409,1,0.0725,0,0,0,0,0
7/1/2024,IUL14B,INX150,0.0347,1,0.06,0.015,0,0,0,0
7/1/2024,IUL14B,INXFEE,0.0311,1,9.9999,0,0,0.09,0,0
7/1/2024,IUL14B,INXSPC,0.0441,1,9.9999,0,0.06,0,0,0
7/1/2024,IUL19,INDEX,0.0515,1,0.0975,0,0,0,0,0
7/1/2024,IUL19,INXFEE,0.0354,1,9.9999,0,0,0.08,0,0
7/1/2024,IUL19,INXHIM,0.059,1,0.12,0,0,0,0.0415,0.6
7/1/2024,IUL19,INXLOM,0.059,1,0.12,0,0,0,0.0215,0.24
7/1/2024,IUL21,MARPRT,0.0228,2.4,9.9999,0,0,0,0,0
7/1/2024,IUL21,NASIDX,0.052,1,0.1025,0,0,0,0,0
7/1/2024,IUL21,INDEX,0.0534,1,0.1025,0,0,0,0,0
7/1/2024,IUL21,INXFEE,0.0354,1,9.9999,0,0,0.08,0,0
7/1/2024,IUL21,INXHIM,0.059,1,0.12,0,0,0,0.0415,0.6
7/1/2024,IUL21,INXLOM,0.059,1,0.12,0,0,0,0.0215,0.24
7/1/2024,IUL23,MARPRT,0.0228,2.4,9.9999,0,0,0,0,0
7/1/2024,IUL23,NASIDX,0.051,1,0.1,0,0,0,0,0
7/1/2024,IUL23,INDEX,0.0525,1,0.1,0,0,0,0,0
7/1/2024,IUL23,INXFEE,0.0354,1,9.9999,0,0,0.08,0,0
7/1/2024,IUL23,INXHIM,0.059,1,0.12,0,0,0,0.0415,0.6
7/1/2024,IUL23,INXLOM,0.059,1,0.12,0,0,0,0.0215,0.24
7/1/2024,GIUL21,INDEX,0.0496,1,0.0925,0,0,0,0,0
7/1/2024,GIUL21,INXFEE,0.0311,1,9.9999,0,0,0.09,0,0
7/1/2024,GIUL21,MARPRT,0.0228,2.2,9.9999,0,0,0,0,0
7/1/2024,GIUL21,NASIDX,0.0479,1,0.0925,0,0,0,0,0
7/1/2024,GIUL23,INDEX,0.0506,1,0.095,0,0,0,0,0
7/1/2024,GIUL23,INXFEE,0.0311,1,9.9999,0,0,0.09,0,0
7/1/2024,GIUL23,MARPRT,0.0228,2.2,9.9999,0,0,0,0,0
7/1/2024,GIUL23,NASIDX,0.049,1,0.095,0,0,0,0,0
7/1/2024,IUL14NY,INDEX,0.0465,1,0.085,0,0,0,0,0
7/1/2024,IUL14NY,INX150,0.0302,1,0.07,0.015,0,0,0,0
7/1/2024,IUL14NY,INXFEE,0.0365,1,9.9999,0,0,0.0775,0,0
7/1/2024,IUL14NY,INXSPC,0.0477,1,9.9999,0,0.065,0,0,0
7/1/2024,IUL14BNY,INDEX,0.0432,1,0.0775,0,0,0,0,0
7/1/2024,IUL14BNY,INX150,0.0242,1,0.0575,0.015,0,0,0,0
7/1/2024,IUL14BNY,INXFEE,0.0324,1,9.9999,0,0,0.087,0,0
7/1/2024,IUL14BNY,INXSPC,0.0419,1,9.9999,0,0.057,0,0,0
8/1/2024,IUL08,INDEX,0.0509,1,0.0975,0,0,0,0,0
8/1/2024,IUL14,INDEX,0.0509,1,0.0975,0,0,0,0,0
8/1/2024,IUL14,INX150,0.0364,1,0.085,0.015,0,0,0,0
8/1/2024,IUL14,INXFEE,0.0344,1,9.9999,0,0,0.08,0,0
8/1/2024,IUL14,INXSPC,0.0549,1,9.9999,0,0.075,0,0,0
8/1/2024,IUL14B,INDEX,0.0405,1,0.0725,0,0,0,0,0
8/1/2024,IUL14B,INX150,0.0343,1,0.06,0.015,0,0,0,0
8/1/2024,IUL14B,INXFEE,0.0303,1,9.9999,0,0,0.09,0,0
8/1/2024,IUL14B,INXSPC,0.0439,1,9.9999,0,0.06,0,0,0
8/1/2024,IUL19,INDEX,0.0509,1,0.0975,0,0,0,0,0
8/1/2024,IUL19,INXFEE,0.0344,1,9.9999,0,0,0.08,0,0
8/1/2024,IUL19,INXHIM,0.0581,1,0.12,0,0,0,0.0415,0.6
8/1/2024,IUL19,INXLOM,0.0581,1,0.12,0,0,0,0.0215,0.24
8/1/2024,IUL21,MARPRT,0.0229,2.4,9.9999,0,0,0,0,0
8/1/2024,IUL21,NASIDX,0.0511,1,0.1025,0,0,0,0,0
8/1/2024,IUL21,INDEX,0.0527,1,0.1025,0,0,0,0,0
8/1/2024,IUL21,INXFEE,0.0344,1,9.9999,0,0,0.08,0,0
8/1/2024,IUL21,INXHIM,0.0581,1,0.12,0,0,0,0.0415,0.6
8/1/2024,IUL21,INXLOM,0.0581,1,0.12,0,0,0,0.0215,0.24
8/1/2024,IUL23,MARPRT,0.0229,2.4,9.9999,0,0,0,0,0
8/1/2024,IUL23,NASIDX,0.0502,1,0.1,0,0,0,0,0
8/1/2024,IUL23,INDEX,0.0518,1,0.1,0,0,0,0,0
8/1/2024,IUL23,INXFEE,0.0344,1,9.9999,0,0,0.08,0,0
8/1/2024,IUL23,INXHIM,0.0581,1,0.12,0,0,0,0.0415,0.6
8/1/2024,IUL23,INXLOM,0.0581,1,0.12,0,0,0,0.0215,0.24
8/1/2024,GIUL21,INDEX,0.049,1,0.0925,0,0,0,0,0
8/1/2024,GIUL21,INXFEE,0.0303,1,9.9999,0,0,0.09,0,0
