HedgeDt,Product_Detail,Indicator,Budget,Part,Cap,Floor,Spec_Rate,Spread,Asset_Charge,Multiplier
8/1/2024,GIUL21,MARPRT,0.0552,2.2,9.9999,0,0,0,0,0
8/1/2024,GIUL21,NASIDX,0.0471,1,0.0925,0,0,0,0,0
8/1/2024,GIUL23,INDEX,0.0499,1,0.095,0,0,0,0,0
8/1/2024,GIUL23,INXFEE,0.0303,1,9.9999,0,0,0.09,0,0
8/1/2024,GIUL23,MARPRT,0.0229,2.2,9.9999,0,0,0,0,0
8/1/2024,GIUL23,NASIDX,0.0482,1,0.095,0,0,0,0,0
8/1/2024,IUL14NY,INDEX,0.0459,1,0.085,0,0,0,0,0
8/1/2024,IUL14NY,INX150,0.0299,1,0.07,0.015,0,0,0,0
8/1/2024,IUL14NY,INXFEE,0.0355,1,9.9999,0,0,0.0775,0,0
8/1/2024,IUL14NY,INXSPC,0.0475,1,9.9999,0,0.065,0,0,0
8/1/2024,IUL14BNY,INDEX,0.0427,1,0.0775,0,0,0,0,0
8/1/2024,IUL14BNY,INX150,0.0239,1,0.0575,0.015,0,0,0,0
8/1/2024,IUL14BNY,INXFEE,0.0315,1,9.9999,0,0,0.087,0,0
8/1/2024,IUL14BNY,INXSPC,0.0417,1,9.9999,0,0.057,0,0,0
9/1/2024,IUL08,INDEX,0.0518,1,0.0975,0,0,0,0,0
9/1/2024,IUL14,INDEX,0.0518,1,0.0975,0,0,0,0,0
9/1/2024,IUL14,INX150,0.0371,1,0.085,0.015,0,0,0,0
9/1/2024,IUL14,INXFEE,0.034,1,9.9999,0,0,0.08,0,0
9/1/2024,IUL14,INXSPC,0.0533,1,9.9999,0,0.075,0,0,0
9/1/2024,IUL14B,INDEX,0.0411,1,0.0725,0,0,0,0,0
9/1/2024,IUL14B,INX150,0.0392,1,0.06,0.015,0,0,0,0
9/1/2024,IUL14B,INXFEE,0.0298,1,9.9999,0,0,0.09,0,0
9/1/2024,IUL14B,INXSPC,0.0427,1,9.9999,0,0.06,0,0,0
9/1/2024,IUL19,INDEX,0.0518,1,0.0975,0,0,0,0,0
9/1/2024,IUL19,INXFEE,0.034,1,9.9999,0,0,0.08,0,0
9/1/2024,IUL19,INXHIM,0.0593,1,0.12,0,0,0,0.0415,0.6
9/1/2024,IUL19,INXLOM,0.0593,1,0.12,0,0,0,0.0215,0.24
9/1/2024,IUL21,MARPRT,0.0518,2.4,9.9999,0,0,0,0,0
9/1/2024,IUL21,NASIDX,0.0515,1,0.1025,0,0,0,0,0
9/1/2024,IUL21,INDEX,0.0537,1,0.1025,0,0,0,0,0
9/1/2024,IUL21,INXFEE,0.034,1,9.9999,0,0,0.08,0,0
9/1/2024,IUL21,INXHIM,0.0593,1,0.12,0,0,0,0.0415,0.6
9/1/2024,IUL21,INXLOM,0.0593,1,0.12,0,0,0,0.0215,0.24
9/1/2024,IUL23,MARPRT,0.0518,2.4,9.9999,0,0,0,0,0
9/1/2024,IUL23,NASIDX,0.0505,1,0.1,0,0,0,0,0
9/1/2024,IUL23,INDEX,0.0528,1,0.1,0,0,0,0,0
9/1/2024,IUL23,INXFEE,0.034,1,9.9999,0,0,0.08,0,0
9/1/2024,IUL23,INXHIM,0.0593,1,0.12,0,0,0,0.0415,0.6
9/1/2024,IUL23,INXLOM,0.0593,1,0.12,0,0,0,0.0215,0.24
9/1/2024,GIUL21,INDEX,0.0499,1,0.0925,0,0,0,0,0
9/1/2024,GIUL21,INXFEE,0.0298,1,9.9999,0,0,0.09,0,0
9/1/2024,GIUL21,MARPRT,0.0518,2.2,9.9999,0,0,0,0,0
9/1/2024,GIUL21,NASIDX,0.0474,1,0.0925,0,0,0,0,0
9/1/2024,GIUL23,INDEX,0.0509,1,0.095,0,0,0,0,0
9/1/2024,GIUL23,INXFEE,0.0298,1,9.9999,0,0,0.09,0,0
9/1/2024,GIUL23,MARPRT,0.0518,2.2,9.9999,0,0,0,0,0
9/1/2024,GIUL23,NASIDX,0.0485,1,0.095,0,0,0,0,0
9/1/2024,IUL14NY,INDEX,0.0467,1,0.085,0,0,0,0,0
9/1/2024,IUL14NY,INX150,0.0304,1,0.07,0.015,0,0,0,0
9/1/2024,IUL14NY,INXFEE,0.0352,1,9.9999,0,0,0.0775,0,0
9/1/2024,IUL14NY,INXSPC,0.0462,1,9.9999,0,0.065,0,0,0
9/1/2024,IUL14BNY,INDEX,0.0434,1,0.0775,0,0,0,0,0
9/1/2024,IUL14BNY,INX150,0.0243,1,0.0575,0.015,0,0,0,0
9/1/2024,IUL14BNY,INXFEE,0.031,1,9.9999,0,0,0.087,0,0
9/1/2024,IUL14BNY,INXSPC,0.0405,1,9.9999,0,0.057,0,0,0
10/1/2024,IUL08,INDEX,0.0518,1,0.0975,0,0,0,0,0
10/1/2024,IUL14,INDEX,0.0518,1,0.0975,0,0,0,0,0
10/1/2024,IUL14,INX150,0.0371,1,0.085,0.015,0,0,0,0
10/1/2024,IUL14,INXFEE,0.0343,1,9.9999,0,0,0.08,0,0
10/1/2024,IUL14,INXSPC,0.0521,1,9.9999,0,0.075,0,0,0
10/1/2024,IUL14B,INDEX,0.0411,1,0.0725,0,0,0,0,0
10/1/2024,IUL14B,INX150,0.0255,1,0.06,0.015,0,0,0,0
10/1/2024,IUL14B,INXFEE,0.03,1,9.9999,0,0,0.09,0,0
10/1/2024,IUL14B,INXSPC,0.0417,1,9.9999,0,0.06,0,0,0
10/1/2024,IUL19,INDEX,0.0518,1,0.0975,0,0,0,0,0
10/1/2024,IUL19,INXFEE,0.0343,1,9.9999,0,0,0.08,0,0
10/1/2024,IUL19,INXHIM,0.0594,1,0.12,0,0,0,0.0415,0.6
10/1/2024,IUL19,INXLOM,0.0594,1,0.12,0,0,0,0.0215,0.24
10/1/2024,IUL21,MARPRT,0.0231,2.4,9.9999,0,0,0,0,0
10/1/2024,IUL21,NASIDX,0.0509,1,0.1025,0,0,0,0,0
10/1/2024,IUL21,INDEX,0.0537,1,0.1025,0,0,0,0,0
10/1/2024,IUL21,INXFEE,0.0343,1,9.9999,0,0,0.08,0,0
10/1/2024,IUL21,INXHIM,0.0594,1,0.12,0,0,0,0.0415,0.6
10/1/2024,IUL21,INXLOM,0.0594,1,0.12,0,0,0,0.0215,0.24
10/1/2024,IUL23,MARPRT,0.0231,2.4,9.9999,0,0,0,0,0
10/1/2024,IUL23,NASIDX,0.0509,1,0.1,0,0,0,0,0
10/1/2024,IUL23,INDEX,0.0528,1,0.1,0,0,0,0,0
10/1/2024,IUL23,INXFEE,0.0343,1,9.9999,0,0,0.08,0,0
10/1/2024,IUL23,INXHIM,0.0594,1,0.12,0,0,0,0.0415,0.6
10/1/2024,IUL23,INXLOM,0.0594,1,0.12,0,0,0,0.0215,0.24
10/1/2024,GIUL21,INDEX,0.0498,1,0.0925,0,0,0,0,0
10/1/2024,GIUL21,INXFEE,0.03,1,9.9999,0,0,0.09,0,0
10/1/2024,GIUL21,MARPRT,0.0231,2.2,9.9999,0,0,0,0,0
10/1/2024,GIUL21,NASIDX,0.0468,1,0.0925,0,0,0,0,0
10/1/2024,GIUL23,INDEX,0.0508,1,0.095,0,0,0,0,0
10/1/2024,GIUL23,INXFEE,0.03,1,9.9999,0,0,0.09,0,0
10/1/2024,GIUL23,MARPRT,0.0231,2.2,9.9999,0,0,0,0,0
10/1/2024,GIUL23,NASIDX,0.0478,1,0.095,0,0,0,0,0
10/1/2024,IUL14NY,INDEX,0.0467,1,0.085,0,0,0,0,0
10/1/2024,IUL14NY,INX150,0.0303,1,0.07,0.015,0,0,0,0
10/1/2024,IUL14NY,INXFEE,0.0354,1,9.9999,0,0,0.0775,0,0
10/1/2024,IUL14NY,INXSPC,0.0452,1,9.9999,0,0.065,0,0,0
10/1/2024,IUL14BNY,INDEX,0.0434,1,0.0775,0,0,0,0,0
10/1/2024,IUL14BNY,INX150,0.0242,1,0.0575,0.015,0,0,0,0
10/1/2024,IUL14BNY,INXFEE,0.0312,1,9.9999,0,0,0.087,0,0
10/1/2024,IUL14BNY,INXSPC,0.0396,1,9.9999,0,0.057,0,0,0
11/1/2024,IUL08,INDEX,0.0535,1,0.0975,0,0,0,0,0
11/1/2024,IUL14,INDEX,0.0535,1,0.0975,0,0,0,0,0
11/1/2024,IUL14,INX150,0.0383,1,0.085,0.015,0,0,0,0
11/1/2024,IUL14,INXFEE,0.036,1,9.9999,0,0,0.08,0,0
11/1/2024,IUL14,INXSPC,0.0528,1,9.9999,0,0.075,0,0,0
11/1/2024,IUL14B,INDEX,0.0424,1,0.0725,0,0,0,0,0
11/1/2024,IUL14B,INX150,0.0263,1,0.06,0.015,0,0,0,0
11/1/2024,IUL14B,INXFEE,0.0314,1,9.9999,0,0,0.09,0,0
11/1/2024,IUL14B,INXSPC,0.0422,1,9.9999,0,0.06,0,0,0
11/1/2024,IUL19,INDEX,0.0535,1,0.0975,0,0,0,0,0
11/1/2024,IUL19,INXFEE,0.036,1,9.9999,0,0,0.08,0,0
11/1/2024,IUL19,INXHIM,0.0612,1,0.12,0,0,0,0.0415,0.6
11/1/2024,IUL19,INXLOM,0.0612,1,0.12,0,0,0,0.0215,0.24
11/1/2024,IUL21,MARPRT,0.0236,2.4,9.9999,0,0,0,0,0
11/1/2024,IUL21,NASIDX,0.053,1,0.1025,0,0,0,0,0
11/1/2024,IUL21,INDEX,0.0554,1,0.1025,0,0,0,0,0
11/1/2024,IUL21,INXFEE,0.036,1,9.9999,0,0,0.08,0,0
11/1/2024,IUL21,INXHIM,0.0612,1,0.12,0,0,0,0.0415,0.6
11/1/2024,IUL21,INXLOM,0.0612,1,0.12,0,0,0,0.0215,0.24
11/1/2024,IUL23,MARPRT,0.0236,2.4,9.9999,0,0,0,0,0
11/1/2024,IUL23,NASIDX,0.053,1,0.1,0,0,0,0,0
11/1/2024,IUL23,INDEX,0.0545,1,0.1,0,0,0,0,0
11/1/2024,IUL23,INXFEE,0.036,1,9.9999,0,0,0.08,0,0
11/1/2024,IUL23,INXHIM,0.0612,1,0.12,0,0,0,0.0415,0.6
11/1/2024,IUL23,INXLOM,0.0612,1,0.12,0,0,0,0.0215,0.24
11/1/2024,GIUL21,INDEX,0.0515,1,0.0925,0,0,0,0,0
11/1/2024,GIUL21,INXFEE,0.0314,1,9.9999,0,0,0.09,0,0
11/1/2024,GIUL21,MARPRT,0.0236,2.2,9.9999,0,0,0,0,0
11/1/2024,GIUL21,NASIDX,0.0487,1,0.0925,0,0,0,0,0
11/1/2024,GIUL23,INDEX,0.0525,1,0.095,0,0,0,0,0
11/1/2024,GIUL23,INXFEE,0.0314,1,9.9999,0,0,0.09,0,0
11/1/2024,GIUL23,MARPRT,0.0236,2.2,9.9999,0,0,0,0,0
11/1/2024,GIUL23,NASIDX,0.0498,1,0.095,0,0,0,0,0
11/1/2024,IUL14NY,INDEX,0.0482,1,0.085,0,0,0,0,0
11/1/2024,IUL14NY,INX150,0.0314,1,0.07,0.015,0,0,0,0
11/1/2024,IUL14NY,INXFEE,0.0372,1,9.9999,0,0,0.0775,0,0
11/1/2024,IUL14NY,INXSPC,0.0457,1,9.9999,0,0.065,0,0,0
11/1/2024,IUL14BNY,INDEX,0.0448,1,0.0775,0,0,0,0,0
11/1/2024,IUL14BNY,INX150,0.025,1,0.0575,0.015,0,0,0,0
11/1/2024,IUL14BNY,INXFEE,0.0328,1,9.9999,0,0,0.087,0,0
11/1/2024,IUL14BNY,INXSPC,0.0401,1,9.9999,0,0.057,0,0,0
12/1/2024,IUL08,INDEX,0.0531,1,0.0975,0,0,0,0,0
12/1/2024,IUL14,INDEX,0.0531,1,0.0975,0,0,0,0,0
12/1/2024,IUL14,INX150,0.038,1,0.085,0.015,0,0,0,0
12/1/2024,IUL14,INXFEE,0.0376,1,9.9999,0,0,0.08,0,0
12/1/2024,IUL14,INXSPC,0.053,1,9.9999,0,0.075,0,0,0
12/1/2024,IUL14B,INDEX,0.0421,1,0.0725,0,0,0,0,0
12/1/2024,IUL14B,INX150,0.0261,1,0.06,0.015,0,0,0,0
12/1/2024,IUL14B,INXFEE,0.0331,1,9.9999,0,0,0.09,0,0
12/1/2024,IUL14B,INXSPC,0.0424,1,9.9999,0,0.06,0,0,0
12/1/2024,IUL19,INDEX,0.0531,1,0.0975,0,0,0,0,0
12/1/2024,IUL19,INXFEE,0.0376,1,9.9999,0,0,0.08,0,0
12/1/2024,IUL19,INXHIM,0.0608,1,0.12,0,0,0,0.0415,0.6
12/1/2024,IUL19,INXLOM,0.0608,1,0.12,0,0,0,0.0215,0.24
12/1/2024,IUL21,MARPRT,0.0236,2.4,9.9999,0,0,0,0,0
12/1/2024,IUL21,NASIDX,0.0525,1,0.1025,0,0,0,0,0
12/1/2024,IUL21,INDEX,0.055,1,0.1025,0,0,0,0,0
12/1/2024,IUL21,INXFEE,0.0376,1,9.9999,0,0,0.08,0,0
12/1/2024,IUL21,INXHIM,0.0608,1,0.12,0,0,0,0.0415,0.6
12/1/2024,IUL21,INXLOM,0.0608,1,0.12,0,0,0,0.0215,0.24
12/1/2024,IUL23,MARPRT,0.0236,2.4,9.9999,0,0,0,0,0
12/1/2024,IUL23,NASIDX,0.0525,1,0.1,0,0,0,0,0
12/1/2024,IUL23,INDEX,0.0541,1,0.1,0,0,0,0,0
12/1/2024,IUL23,INXFEE,0.0376,1,9.9999,0,0,0.08,0,0
12/1/2024,IUL23,INXHIM,0.0608,1,0.12,0,0,0,0.0415,0.6
12/1/2024,IUL23,INXLOM,0.0608,1,0.12,0,0,0,0.0215,0.24
12/1/2024,GIUL21,INDEX,0.0511,1,0.0925,0,0,0,0,0
12/1/2024,GIUL21,INXFEE,0.0331,1,9.9999,0,0,0.09,0,0
12/1/2024,GIUL21,MARPRT,0.0236,2.2,9.9999,0,0,0,0,0
12/1/2024,GIUL21,NASIDX,0.0483,1,0.0925,0,0,0,0,0
12/1/2024,GIUL23,INDEX,0.0521,1,0.095,0,0,0,0,0
12/1/2024,GIUL23,INXFEE,0.0331,1,9.9999,0,0,0.09,0,0
12/1/2024,GIUL23,MARPRT,0.0236,2.2,9.9999,0,0,0,0,0
12/1/2024,GIUL23,NASIDX,0.0494,1,0.095,0,0,0,0,0
12/1/2024,IUL14NY,INDEX,0.0478,1,0.085,0,0,0,0,0
12/1/2024,IUL14NY,INX150,0.0311,1,0.07,0.015,0,0,0,0
12/1/2024,IUL14NY,INXFEE,0.0388,1,9.9999,0,0,0.0775,0,0
12/1/2024,IUL14NY,INXSPC,0.046,1,9.9999,0,0.0685,0,0,0
12/1/2024,IUL14BNY,INDEX,0.0444,1,0.0775,0,0,0,0,0
12/1/2024,IUL14BNY,INX150,0.0248,1,0.0575,0.015,0,0,0,0
12/1/2024,IUL14BNY,INXFEE,0.0344,1,9.9999,0,0,0.087,0,0
12/1/2024,IUL14BNY,INXSPC,0.0403,1,9.9999,0,0.06,0,0,0
1/1/2025,IUL08,INDEX,0.0531,1,0.0975,0,0,0,0,0
1/1/2025,IUL14,INDEX,0.0531,1,0.0975,0,0,0,0,0
1/1/2025,IUL14,INX150,0.038,1,0.085,0.015,0,0,0,0
1/1/2025,IUL14,INXFEE,0.0359,1,9.9999,0,0,0.08,0,0
1/1/2025,IUL14,INXSPC,0.0531,1,9.9999,0,0.075,0,0,0
1/1/2025,IUL14B,INDEX,0.0423,1,0.0725,0,0,0,0,0
1/1/2025,IUL14B,INX150,0.0263,1,0.06,0.015,0,0,0,0
1/1/2025,IUL14B,INXFEE,0.0315,1,9.9999,0,0,0.09,0,0
1/1/2025,IUL14B,INXSPC,0.0425,1,9.9999,0,0.06,0,0,0
1/1/2025,IUL19,INDEX,0.0531,1,0.0975,0,0,0,0,0
1/1/2025,IUL19,INXFEE,0.0359,1,9.9999,0,0,0.08,0,0
1/1/2025,IUL19,INXHIM,0.0605,1,0.12,0,0,0,0.0415,0.6
1/1/2025,IUL19,INXLOM,0.0605,1,0.12,0,0,0,0.0215,0.24
1/1/2025,IUL21,MARPRT,0.0237,2.4,9.9999,0,0,0,0,0
1/1/2025,IUL21,NASIDX,0.0531,1,0.1025,0,0,0,0,0
1/1/2025,IUL21,INDEX,0.0549,1,0.1025,0,0,0,0,0
1/1/2025,IUL21,INXFEE,0.0359,1,9.9999,0,0,0.08,0,0
1/1/2025,IUL21,INXHIM,0.0605,1,0.12,0,0,0,0.0415,0.6
1/1/2025,IUL21,INXLOM,0.0605,1,0.12,0,0,0,0.0215,0.24
1/1/2025,IUL23,MARPRT,0.0237,2.4,9.9999,0,0,0,0,0
1/1/2025,IUL23,NASIDX,0.0531,1,0.1,0,0,0,0,0
1/1/2025,IUL23,INDEX,0.054,1,0.1,0,0,0,0,0
1/1/2025,IUL23,INXFEE,0.0359,1,9.9999,0,0,0.08,0,0
1/1/2025,IUL23,INXHIM,0.0605,1,0.12,0,0,0,0.0415,0.6
1/1/2025,IUL23,INXLOM,0.0605,1,0.12,0,0,0,0.0215,0.24
1/1/2025,GIUL21,INDEX,0.0511,1,0.0925,0,0,0,0,0
1/1/2025,GIUL21,INXFEE,0.0315,1,9.9999,0,0,0.09,0,0
1/1/2025,GIUL21,MARPRT,0.0237,2.2,9.9999,0,0,0,0,0
1/1/2025,GIUL21,NASIDX,0.0489,1,0.0925,0,0,0,0,0
1/1/2025,GIUL23,INDEX,0.0521,1,0.095,0,0,0,0,0
1/1/2025,GIUL23,INXFEE,0.0315,1,9.9999,0,0,0.09,0,0
1/1/2025,GIUL23,MARPRT,0.0237,2.2,9.9999,0,0,0,0,0
1/1/2025,GIUL23,NASIDX,0.05,1,0.095,0,0,0,0,0
1/1/2025,IUL14NY,INDEX,0.0478,1,0.085,0,0,0,0,0
1/1/2025,IUL14NY,INX150,0.0311,1,0.07,0.015,0,0,0,0
1/1/2025,IUL14NY,INXFEE,0.0388,1,9.9999,0,0,0.0775,0,0
1/1/2025,IUL14NY,INXSPC,0.046,1,9.9999,0,0.0685,0,0,0
1/1/2025,IUL14BNY,INDEX,0.0444,1,0.0775,0,0,0,0,0
1/1/2025,IUL14BNY,INX150,0.0248,1,0.0575,0.015,0,0,0,0
1/1/2025,IUL14BNY,INXFEE,0.0344,1,9.9999,0,0,0.087,0,0
1/1/2025,IUL14BNY,INXSPC,0.0403,1,9.9999,0,0.06,0,0,0
2/1/2025,IUL08,INDEX,0,1,0.0975,0,0,0,0,0
2/1/2025,IUL14,INDEX,0,1,0.0975,0,0,0,0,0
2/1/2025,IUL14,INX150,0,1,0.085,0.015,0,0,0,0
2/1/2025,IUL14,INXFEE,0,1,9.9999,0,0,0.08,0,0
2/1/2025,IUL14,INXSPC,0,1,9.9999,0,0.075,0,0,0
2/1/2025,IUL14B,INDEX,0,1,0.0725,0,0,0,0,0
2/1/2025,IUL14B,INX150,0,1,0.06,0.015,0,0,0,0
2/1/2025,IUL14B,INXFEE,0,1,9.9999,0,0,0.09,0,0
2/1/2025,IUL14B,INXSPC,0,1,9.9999,0,0.06,0,0,0
2/1/2025,IUL19,INDEX,0,1,0.0975,0,0,0,0,0
2/1/2025,IUL19,INXFEE,0,1,9.9999,0,0,0.08,0,0
2/1/2025,IUL19,INXHIM,0,1,0.12,0,0,0,0.0415,0.6
2/1/2025,IUL19,INXLOM,0,1,0.12,0,0,0,0.0215,0.24
2/1/2025,IUL21,MARPRT,0,2.4,9.9999,0,0,0,0,0
2/1/2025,IUL21,NASIDX,0,1,0.1025,0,0,0,0,0
2/1/2025,IUL21,INDEX,0,1,0.1025,0,0,0,0,0
2/1/2025,IUL21,INXFEE,0,1,9.9999,0,0,0.08,0,0
2/1/2025,IUL21,INXHIM,0,1,0.12,0,0,0,0.0415,0.6
2/1/2025,IUL21,INXLOM,0,1,0.12,0,0,0,0.0215,0.24
2/1/2025,IUL23,MARPRT,0,2.4,9.9999,0,0,0,0,0
2/1/2025,IUL23,NASIDX,0,1,0.1,0,0,0,0,0
2/1/2025,IUL23,INDEX,0,1,0.1,0,0,0,0,0
2/1/2025,IUL23,INXFEE,0,1,9.9999,0,0,0.08,0,0
2/1/2025,IUL23,INXHIM,0,1,0.12,0,0,0,0.0415,0.6
2/1/2025,IUL23,INXLOM,0,1,0.12,0,0,0,0.0215,0.24
2/1/2025,GIUL21,INDEX,0,1,0.0925,0,0,0,0,0
2/1/2025,GIUL21,INXFEE,0,1,9.9999,0,0,0.09,0,0
2/1/2025,GIUL21,MARPRT,0,2.2,9.9999,0,0,0,0,0
2/1/2025,GIUL21,NASIDX,0,1,0.0925,0,0,0,0,0
2/1/2025,GIUL23,INDEX,0,1,0.095,0,0,0,0,0
2/1/2025,GIUL23,INXFEE,0,1,9.9999,0,0,0.09,0,0
2/1/2025,GIUL23,MARPRT,0,2.2,9.9999,0,0,0,0,0
2/1/2025,GIUL23,NASIDX,0,1,0.095,0,0,0,0,0
2/1/2025,IUL14NY,INDEX,0,1,0.085,0,0,0,0,0
2/1/2025,IUL14NY,INX150,0,1,0.07,0.015,0,0,0,0
2/1/2025,IUL14NY,INXFEE,0,1,9.9999,0,0,0.0775,0,0
2/1/2025,IUL14NY,INXSPC,0,1,9.9999,0,0.0685,0,0,0
2/1/2025,IUL14BNY,INDEX,0,1,0.0775,0,0,0,0,0
2/1/2025,IUL14BNY,INX150,0,1,0.0575,0.015,0,0,0,0
2/1/2025,IUL14BNY,INXFEE,0,1,9.9999,0,0,0.087,0,0
2/1/2025,IUL14BNY,INXSPC,0,1,9.9999,0,0.06,0,0,0
